key,speaker,word,repetition,start,end,wav,elapsed,L1,age,gender,FR_level,RU_level
AB__cache cache__1,AB,cache cache,1,1.72,2.04,ab_rus_list1_FRcorp51.wav,0.09,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.04,2.43,ab_rus_list1_FRcorp51.wav,0.092,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.3822,0.72,ab_rus_list1_FRcorp52.wav,0.086,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.7485,1.26,ab_rus_list1_FRcorp52.wav,0.103,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.59,1.91,ab_rus_list1_FRcorp52.wav,0.086,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.91,2.3,ab_rus_list1_FRcorp52.wav,0.093,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4766,0.84,ab_rus_list1_FRcorp53.wav,0.091,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.96,1.33,ab_rus_list1_FRcorp53.wav,0.089,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.6,1.93,ab_rus_list1_FRcorp53.wav,0.087,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.93,2.36,ab_rus_list1_FRcorp53.wav,0.09,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.466,0.85,ab_rus_list1_FRcorp54.wav,0.095,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.89,1.25,ab_rus_list1_FRcorp54.wav,0.087,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.25,1.67,ab_rus_list1_FRcorp54.wav,0.084,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.87,2.18,ab_rus_list1_FRcorp54.wav,0.081,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.18,2.59,ab_rus_list1_FRcorp54.wav,0.087,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4805,0.81,ab_rus_list1_FRcorp55.wav,0.082,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.8344,1.51,ab_rus_list1_FRcorp55.wav,0.145,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.66,1.96,ab_rus_list1_FRcorp55.wav,0.077,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.96,2.33,ab_rus_list1_FRcorp55.wav,0.086,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.57,0.92,ab_rus_list1_FRcorp56.wav,0.083,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.0317,1.21,ab_rus_list1_FRcorp56.wav,0.081,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.21,1.65,ab_rus_list1_FRcorp56.wav,0.09,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.81,2.12,ab_rus_list1_FRcorp56.wav,0.085,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.12,2.5,ab_rus_list1_FRcorp56.wav,0.09,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4603,0.8123,ab_rus_list1_FRcorp57.wav,0.088,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.91,1.55,ab_rus_list1_FRcorp57.wav,0.111,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.79,2.15,ab_rus_list1_FRcorp57.wav,0.089,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.15,2.56,ab_rus_list1_FRcorp57.wav,0.089,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4724,0.85,ab_rus_list1_FRcorp58.wav,0.091,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.9511,1.31,ab_rus_list1_FRcorp58.wav,0.089,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.31,1.78,ab_rus_list1_FRcorp58.wav,0.102,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.99,2.28,ab_rus_list1_FRcorp58.wav,0.084,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.28,2.68,ab_rus_list1_FRcorp58.wav,0.09,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.48,0.79,ab_rus_list1_FRcorp59.wav,0.092,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.83,1.18,ab_rus_list1_FRcorp59.wav,0.087,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.23,1.71,ab_rus_list1_FRcorp59.wav,0.093,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.71,1.91,ab_rus_list1_FRcorp59.wav,0.083,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,1.95,2.36,ab_rus_list1_FRcorp59.wav,0.095,ru,22,f,A1,C2
AB__pour gabriel__1,AB,pour gabriel,1,2.47,2.86,ab_rus_list1_FRcorp59.wav,0.092,ru,22,f,A1,C2
AB__louche__1,AB,louche,1,3.34,3.69,ab_rus_list1_FRcorp59.wav,0.085,ru,22,f,A1,C2
AB__distractor__1,AB,distractor,1,3.75,4.11,ab_rus_list1_FRcorp59.wav,0.091,ru,22,f,A1,C2
AB__tulle__1,AB,tulle,1,4.14,4.4885,ab_rus_list1_FRcorp59.wav,0.096,ru,22,f,A1,C2
AB__juxtaposer__1,AB,juxtaposer,1,4.4885,4.76,ab_rus_list1_FRcorp59.wav,0.092,ru,22,f,A1,C2
AB__pas ceux__1,AB,pas ceux,1,4.83,5.19,ab_rus_list1_FRcorp59.wav,0.093,ru,22,f,A1,C2
AB__garage__1,AB,garage,1,5.3,5.79,ab_rus_list1_FRcorp59.wav,0.104,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,1.0126,1.45,ab_rus_list1_FRcorp5.wav,0.113,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.5369,2.02,ab_rus_list1_FRcorp5.wav,0.106,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,2.6,2.93,ab_rus_list1_FRcorp5.wav,0.087,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.93,3.32,ab_rus_list1_FRcorp5.wav,0.087,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.5578,1.01,ab_rus_list1_FRcorp60.wav,0.098,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.13,1.42,ab_rus_list1_FRcorp60.wav,0.081,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.42,2.03,ab_rus_list1_FRcorp60.wav,0.115,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.22,2.54,ab_rus_list1_FRcorp60.wav,0.083,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.54,2.94,ab_rus_list1_FRcorp60.wav,0.086,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.3906,0.82,ab_rus_list1_FRcorp61.wav,0.095,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.891,1.87,ab_rus_list1_FRcorp61.wav,0.135,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,2.15,2.47,ab_rus_list1_FRcorp61.wav,0.089,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.47,2.9,ab_rus_list1_FRcorp61.wav,0.099,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.5639,0.94,ab_rus_list1_FRcorp62.wav,0.096,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.046,1.52,ab_rus_list1_FRcorp62.wav,0.098,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.86,2.18,ab_rus_list1_FRcorp62.wav,0.086,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.18,2.59,ab_rus_list1_FRcorp62.wav,0.091,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.5064,0.88,ab_rus_list1_FRcorp63.wav,0.087,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.9518,1.43,ab_rus_list1_FRcorp63.wav,0.097,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.61,1.95,ab_rus_list1_FRcorp63.wav,0.084,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.95,2.34,ab_rus_list1_FRcorp63.wav,0.091,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.56,0.84,ab_rus_list1_FRcorp64.wav,0.09,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.84,1.22,ab_rus_list1_FRcorp64.wav,0.089,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.46,1.85,ab_rus_list1_FRcorp64.wav,0.093,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.85,2.1,ab_rus_list1_FRcorp64.wav,0.082,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.1414,2.5,ab_rus_list1_FRcorp64.wav,0.086,ru,22,f,A1,C2
AB__pour gabriel__1,AB,pour gabriel,1,2.6206,3.01,ab_rus_list1_FRcorp64.wav,0.093,ru,22,f,A1,C2
AB__louche__1,AB,louche,1,3.55,3.81,ab_rus_list1_FRcorp64.wav,0.084,ru,22,f,A1,C2
AB__distractor__1,AB,distractor,1,3.86,4.25,ab_rus_list1_FRcorp64.wav,0.093,ru,22,f,A1,C2
AB__tulle__1,AB,tulle,1,4.28,4.59,ab_rus_list1_FRcorp64.wav,0.089,ru,22,f,A1,C2
AB__juxtaposer__1,AB,juxtaposer,1,4.59,4.89,ab_rus_list1_FRcorp64.wav,0.085,ru,22,f,A1,C2
AB__pas ceux__1,AB,pas ceux,1,4.98,5.29,ab_rus_list1_FRcorp64.wav,0.089,ru,22,f,A1,C2
AB__garage__1,AB,garage,1,5.38,5.86,ab_rus_list1_FRcorp64.wav,0.096,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4171,0.7353,ab_rus_list1_FRcorp65.wav,0.092,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.7353,1.2032,ab_rus_list1_FRcorp65.wav,0.097,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.38,1.69,ab_rus_list1_FRcorp65.wav,0.086,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.69,2.1,ab_rus_list1_FRcorp65.wav,0.093,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.5087,0.72,ab_rus_list1_FRcorp66.wav,0.076,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.72,1.4147,ab_rus_list1_FRcorp66.wav,0.116,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.71,2.07,ab_rus_list1_FRcorp66.wav,0.092,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.07,2.4784,ab_rus_list1_FRcorp66.wav,0.104,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.3993,0.6,ab_rus_list1_FRcorp67.wav,0.078,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.6,1.0,ab_rus_list1_FRcorp67.wav,0.087,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.0,1.41,ab_rus_list1_FRcorp67.wav,0.099,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.52,1.828,ab_rus_list1_FRcorp67.wav,0.1,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,1.828,2.24,ab_rus_list1_FRcorp67.wav,0.095,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4283,0.7117,ab_rus_list1_FRcorp68.wav,0.094,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.7117,1.24,ab_rus_list1_FRcorp68.wav,0.11,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.55,1.9,ab_rus_list1_FRcorp68.wav,0.092,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.9,2.29,ab_rus_list1_FRcorp68.wav,0.092,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4523,0.74,ab_rus_list1_FRcorp69.wav,0.093,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.74,1.37,ab_rus_list1_FRcorp69.wav,0.115,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.6,1.93,ab_rus_list1_FRcorp69.wav,0.093,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.93,2.33,ab_rus_list1_FRcorp69.wav,0.095,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.6438,1.09,ab_rus_list1_FRcorp6.wav,0.1,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.27,1.5497,ab_rus_list1_FRcorp6.wav,0.096,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.5497,2.2261,ab_rus_list1_FRcorp6.wav,0.124,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.4778,2.83,ab_rus_list1_FRcorp6.wav,0.094,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.83,3.23,ab_rus_list1_FRcorp6.wav,0.091,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.423,0.7748,ab_rus_list1_FRcorp70.wav,0.095,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.7748,1.7,ab_rus_list1_FRcorp70.wav,0.135,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.96,2.27,ab_rus_list1_FRcorp70.wav,0.094,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.27,2.68,ab_rus_list1_FRcorp70.wav,0.097,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4798,0.72,ab_rus_list1_FRcorp71.wav,0.081,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.72,1.35,ab_rus_list1_FRcorp71.wav,0.097,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.54,1.86,ab_rus_list1_FRcorp71.wav,0.097,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.86,2.25,ab_rus_list1_FRcorp71.wav,0.096,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.3372,0.64,ab_rus_list1_FRcorp72.wav,0.089,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.64,0.94,ab_rus_list1_FRcorp72.wav,0.08,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.06,1.48,ab_rus_list1_FRcorp72.wav,0.092,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.62,1.93,ab_rus_list1_FRcorp72.wav,0.088,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,1.93,2.32,ab_rus_list1_FRcorp72.wav,0.098,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.3697,0.7,ab_rus_list1_FRcorp73.wav,0.092,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.74,1.71,ab_rus_list1_FRcorp73.wav,0.131,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.91,2.2,ab_rus_list1_FRcorp73.wav,0.1,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.2,2.62,ab_rus_list1_FRcorp73.wav,0.1,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4026,0.64,ab_rus_list1_FRcorp74.wav,0.089,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.64,0.88,ab_rus_list1_FRcorp74.wav,0.083,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,0.88,1.31,ab_rus_list1_FRcorp74.wav,0.096,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.5,1.83,ab_rus_list1_FRcorp74.wav,0.089,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,1.83,2.24,ab_rus_list1_FRcorp74.wav,0.097,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.3497,0.77,ab_rus_list1_FRcorp75.wav,0.088,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.87,1.13,ab_rus_list1_FRcorp75.wav,0.088,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.13,1.8,ab_rus_list1_FRcorp75.wav,0.122,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.92,2.26,ab_rus_list1_FRcorp75.wav,0.089,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.26,2.64,ab_rus_list1_FRcorp75.wav,0.096,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4696,0.88,ab_rus_list1_FRcorp76.wav,0.091,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.9207,1.4,ab_rus_list1_FRcorp76.wav,0.092,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.58,1.9,ab_rus_list1_FRcorp76.wav,0.092,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.9,2.26,ab_rus_list1_FRcorp76.wav,0.09,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.2763,0.65,ab_rus_list1_FRcorp77.wav,0.094,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.77,1.14,ab_rus_list1_FRcorp77.wav,0.141,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.34,1.65,ab_rus_list1_FRcorp77.wav,0.095,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.65,2.07,ab_rus_list1_FRcorp77.wav,0.088,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.4016,0.71,ab_rus_list1_FRcorp78.wav,0.09,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,0.7351,1.32,ab_rus_list1_FRcorp78.wav,0.118,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.58,1.88,ab_rus_list1_FRcorp78.wav,0.09,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,1.88,2.29,ab_rus_list1_FRcorp78.wav,0.09,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.6128,1.02,ab_rus_list1_FRcorp7.wav,0.095,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.1461,1.67,ab_rus_list1_FRcorp7.wav,0.104,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.91,2.25,ab_rus_list1_FRcorp7.wav,0.087,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.25,2.66,ab_rus_list1_FRcorp7.wav,0.085,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,1.01,1.26,ab_rus_list1_FRcorp8.wav,0.079,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.26,1.63,ab_rus_list1_FRcorp8.wav,0.086,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,1.86,2.2253,ab_rus_list1_FRcorp8.wav,0.099,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.2253,2.41,ab_rus_list1_FRcorp8.wav,0.084,ru,22,f,A1,C2
AB__divan__1,AB,divan,1,2.41,2.84,ab_rus_list1_FRcorp8.wav,0.086,ru,22,f,A1,C2
AB__pour gabriel__1,AB,pour gabriel,1,3.1,3.47,ab_rus_list1_FRcorp8.wav,0.082,ru,22,f,A1,C2
AB__louche__1,AB,louche,1,3.94,4.2,ab_rus_list1_FRcorp8.wav,0.08,ru,22,f,A1,C2
AB__distractor__1,AB,distractor,1,4.24,4.6,ab_rus_list1_FRcorp8.wav,0.09,ru,22,f,A1,C2
AB__tulle__1,AB,tulle,1,4.75,5.03,ab_rus_list1_FRcorp8.wav,0.083,ru,22,f,A1,C2
AB__juxtaposer__1,AB,juxtaposer,1,5.03,5.35,ab_rus_list1_FRcorp8.wav,0.092,ru,22,f,A1,C2
AB__pas ceux__1,AB,pas ceux,1,5.39,5.7,ab_rus_list1_FRcorp8.wav,0.084,ru,22,f,A1,C2
AB__garage__1,AB,garage,1,5.97,6.47,ab_rus_list1_FRcorp8.wav,0.095,ru,22,f,A1,C2
AB__j'en chie__1,AB,j'en chie,1,0.7899,1.22,ab_rus_list1_FRcorp9.wav,0.096,ru,22,f,A1,C2
AB__sérieux__1,AB,sérieux,1,1.45,1.81,ab_rus_list1_FRcorp9.wav,0.09,ru,22,f,A1,C2
AB__cache cache__1,AB,cache cache,1,2.19,2.51,ab_rus_list1_FRcorp9.wav,0.091,ru,22,f,A1,C2
AB__hier__1,AB,hier,1,2.51,2.9,ab_rus_list1_FRcorp9.wav,0.099,ru,22,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,1.1385,1.62,ab2_rus_list1_FRcorp10.wav,0.113,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.68,2.69,ab2_rus_list1_FRcorp10.wav,0.13,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.7271,3.07,ab2_rus_list1_FRcorp10.wav,0.087,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,3.07,3.52,ab2_rus_list1_FRcorp10.wav,0.099,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.8474,1.34,ab2_rus_list1_FRcorp11.wav,0.107,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.66,1.87,ab2_rus_list1_FRcorp11.wav,0.074,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,1.87,2.21,ab2_rus_list1_FRcorp11.wav,0.085,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.32,2.68,ab2_rus_list1_FRcorp11.wav,0.087,ru,18,f,A1,C2
AB2__divan__1,AB2,divan,1,2.68,3.09,ab2_rus_list1_FRcorp11.wav,0.086,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.8572,1.26,ab2_rus_list1_FRcorp12.wav,0.091,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.26,1.98,ab2_rus_list1_FRcorp12.wav,0.116,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.06,2.47,ab2_rus_list1_FRcorp12.wav,0.089,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.47,2.93,ab2_rus_list1_FRcorp12.wav,0.094,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,1.1225,1.52,ab2_rus_list1_FRcorp13.wav,0.097,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.5548,2.22,ab2_rus_list1_FRcorp13.wav,0.117,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.22,2.62,ab2_rus_list1_FRcorp13.wav,0.087,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.62,3.0331,ab2_rus_list1_FRcorp13.wav,0.084,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.918,1.35,ab2_rus_list1_FRcorp14.wav,0.099,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.3773,1.74,ab2_rus_list1_FRcorp14.wav,0.086,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,1.74,2.15,ab2_rus_list1_FRcorp14.wav,0.094,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.15,2.45,ab2_rus_list1_FRcorp14.wav,0.1,ru,18,f,A1,C2
AB2__divan__1,AB2,divan,1,2.45,2.85,ab2_rus_list1_FRcorp14.wav,0.1,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.933,1.31,ab2_rus_list1_FRcorp15.wav,0.096,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.31,1.92,ab2_rus_list1_FRcorp15.wav,0.108,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,1.92,2.3,ab2_rus_list1_FRcorp15.wav,0.08,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.3,2.7297,ab2_rus_list1_FRcorp15.wav,0.084,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.8684,1.25,ab2_rus_list1_FRcorp16.wav,0.08,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.39,1.7779,ab2_rus_list1_FRcorp16.wav,0.098,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.46,2.78,ab2_rus_list1_FRcorp16.wav,0.082,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.78,3.21,ab2_rus_list1_FRcorp16.wav,0.079,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,1.1932,1.47,ab2_rus_list1_FRcorp17.wav,0.083,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.47,1.91,ab2_rus_list1_FRcorp17.wav,0.108,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.02,2.35,ab2_rus_list1_FRcorp17.wav,0.091,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.35,2.78,ab2_rus_list1_FRcorp17.wav,0.091,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,1.3531,1.84,ab2_rus_list1_FRcorp18.wav,0.098,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,2.04,2.43,ab2_rus_list1_FRcorp18.wav,0.081,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.52,2.99,ab2_rus_list1_FRcorp18.wav,0.099,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,3.06,3.42,ab2_rus_list1_FRcorp18.wav,0.094,ru,18,f,A1,C2
AB2__divan__1,AB2,divan,1,3.42,3.82,ab2_rus_list1_FRcorp18.wav,0.082,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.8723,1.27,ab2_rus_list1_FRcorp19.wav,0.088,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.55,1.76,ab2_rus_list1_FRcorp19.wav,0.073,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,1.76,2.2,ab2_rus_list1_FRcorp19.wav,0.111,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.4,2.75,ab2_rus_list1_FRcorp19.wav,0.09,ru,18,f,A1,C2
AB2__divan__1,AB2,divan,1,2.75,3.22,ab2_rus_list1_FRcorp19.wav,0.104,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,1.0209,1.57,ab2_rus_list1_FRcorp1.wav,0.126,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.57,1.99,ab2_rus_list1_FRcorp1.wav,0.099,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.04,2.53,ab2_rus_list1_FRcorp1.wav,0.101,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.59,2.92,ab2_rus_list1_FRcorp1.wav,0.084,ru,18,f,A1,C2
AB2__divan__1,AB2,divan,1,2.92,3.35,ab2_rus_list1_FRcorp1.wav,0.09,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,1.0046,1.44,ab2_rus_list1_FRcorp20.wav,0.095,ru,18,f,A1,C2
AB2__sérieux__1,AB2,sérieux,1,1.44,1.92,ab2_rus_list1_FRcorp20.wav,0.099,ru,18,f,A1,C2
AB2__cache cache__1,AB2,cache cache,1,2.09,2.44,ab2_rus_list1_FRcorp20.wav,0.092,ru,18,f,A1,C2
AB2__hier__1,AB2,hier,1,2.44,2.91,ab2_rus_list1_FRcorp20.wav,0.094,ru,18,f,A1,C2
AB2__j'en chie__1,AB2,j'en chie,1,0.98,1.34,ab2_rus_list1_FRcorp21.wav,0.087,ru,18,f,A1,C2
