precision,word,key1,key2,speaker1,speaker2,distance,type
float32,pas ceux,SV__pas ceux__1,UV__pas ceux__1,SV,UV,0.792892075985526,inter
float32,pas ceux,SV__pas ceux__1,YC__pas ceux__1,SV,YC,0.5574019127532512,inter
float32,pas ceux,UR__pas ceux__1,UV__pas ceux__1,UR,UV,0.29564108463557703,inter
float32,pas ceux,UR__pas ceux__1,YC__pas ceux__1,UR,YC,0.1640693107247062,inter
float32,pas ceux,UV__pas ceux__1,YC__pas ceux__1,UV,YC,0.1799232114014433,inter
float32,pour gabriel,AB__pour gabriel__1,AB2__pour gabriel__1,AB,AB2,0.07660936015385722,inter
float32,pour gabriel,AB__pour gabriel__1,AG__pour gabriel__1,AB,AG,0.14906612856960288,inter
float32,pour gabriel,AB__pour gabriel__1,AN__pour gabriel__1,AB,AN,0.10880771828335034,inter
float32,pour gabriel,AB__pour gabriel__1,AR__pour gabriel__1,AB,AR,0.30784420025700876,inter
float32,pour gabriel,AB__pour gabriel__1,CB__pour gabriel__1,AB,CB,0.1661843759066255,inter
float32,pour gabriel,AB__pour gabriel__1,DD__pour gabriel__1,AB,DD,0.8340313879851787,inter
float32,pour gabriel,AB__pour gabriel__1,KB__pour gabriel__1,AB,KB,0.7329843313978193,inter
float32,pour gabriel,AB__pour gabriel__1,KL__pour gabriel__1,AB,KL,0.09555999104275481,inter
float32,pour gabriel,AB__pour gabriel__1,KV__pour gabriel__1,AB,KV,0.15782114117614,inter
float32,pour gabriel,AB__pour gabriel__1,MD__pour gabriel__1,AB,MD,0.21238993376108506,inter
float32,pour gabriel,AB__pour gabriel__1,MM__pour gabriel__1,AB,MM,0.2382828263343214,inter
float32,pour gabriel,AB__pour gabriel__1,RN__pour gabriel__1,AB,RN,0.18206848612056714,inter
float32,pour gabriel,AB__pour gabriel__1,SD__pour gabriel__1,AB,SD,0.11955316979768704,inter
float32,pour gabriel,AB__pour gabriel__1,SH__pour gabriel__1,AB,SH,0.08589048273843203,inter
float32,pour gabriel,AB__pour gabriel__1,SV__pour gabriel__1,AB,SV,0.11584202917833974,inter
float32,pour gabriel,AB__pour gabriel__1,UR__pour gabriel__1,AB,UR,0.06826971511285251,inter
float32,pour gabriel,AB__pour gabriel__1,UV__pour gabriel__1,AB,UV,0.16041442348403612,inter
float32,pour gabriel,AB__pour gabriel__1,YC__pour gabriel__1,AB,YC,0.23619758510055877,inter
float32,pour gabriel,AB2__pour gabriel__1,AG__pour gabriel__1,AB2,AG,0.17323818928447654,inter
float32,pour gabriel,AB2__pour gabriel__1,AN__pour gabriel__1,AB2,AN,0.14336998429045766,inter
float32,pour gabriel,AB2__pour gabriel__1,AR__pour gabriel__1,AB2,AR,0.2803967431765225,inter
float32,pour gabriel,AB2__pour gabriel__1,CB__pour gabriel__1,AB2,CB,0.16306544717176896,inter
float32,pour gabriel,AB2__pour gabriel__1,DD__pour gabriel__1,AB2,DD,0.8134299828505293,inter
float32,pour gabriel,AB2__pour gabriel__1,KB__pour gabriel__1,AB2,KB,0.721827549849118,inter
float32,pour gabriel,AB2__pour gabriel__1,KL__pour gabriel__1,AB2,KL,0.12266314696173741,inter
float32,pour gabriel,AB2__pour gabriel__1,KV__pour gabriel__1,AB2,KV,0.1563812400989264,inter
float32,pour gabriel,AB2__pour gabriel__1,MD__pour gabriel__1,AB2,MD,0.21177822922930045,inter
float32,pour gabriel,AB2__pour gabriel__1,MM__pour gabriel__1,AB2,MM,0.26309364330345353,inter
float32,pour gabriel,AB2__pour gabriel__1,RN__pour gabriel__1,AB2,RN,0.2078263920984681,inter
float32,pour gabriel,AB2__pour gabriel__1,SD__pour gabriel__1,AB2,SD,0.14418666106246603,inter
float32,pour gabriel,AB2__pour gabriel__1,SH__pour gabriel__1,AB2,SH,0.15092502221009796,inter
float32,pour gabriel,AB2__pour gabriel__1,SV__pour gabriel__1,AB2,SV,0.11492089905427516,inter
float32,pour gabriel,AB2__pour gabriel__1,UR__pour gabriel__1,AB2,UR,0.07070067546999004,inter
float32,pour gabriel,AB2__pour gabriel__1,UV__pour gabriel__1,AB2,UV,0.14188314993083828,inter
float32,pour gabriel,AB2__pour gabriel__1,YC__pour gabriel__1,AB2,YC,0.20179406011638656,inter
float32,pour gabriel,AG__pour gabriel__1,AN__pour gabriel__1,AG,AN,0.1142329379723348,inter
float32,pour gabriel,AG__pour gabriel__1,AR__pour gabriel__1,AG,AR,0.26269973756323406,inter
float32,pour gabriel,AG__pour gabriel__1,CB__pour gabriel__1,AG,CB,0.1295485230499509,inter
float32,pour gabriel,AG__pour gabriel__1,DD__pour gabriel__1,AG,DD,0.8194493211120605,inter
float32,pour gabriel,AG__pour gabriel__1,KB__pour gabriel__1,AG,KB,0.7234590964951444,inter
float32,pour gabriel,AG__pour gabriel__1,KL__pour gabriel__1,AG,KL,0.15098756148518633,inter
float32,pour gabriel,AG__pour gabriel__1,KV__pour gabriel__1,AG,KV,0.2037258657264407,inter
float32,pour gabriel,AG__pour gabriel__1,MD__pour gabriel__1,AG,MD,0.2162837376688337,inter
float32,pour gabriel,AG__pour gabriel__1,MM__pour gabriel__1,AG,MM,0.20501226773192438,inter
float32,pour gabriel,AG__pour gabriel__1,RN__pour gabriel__1,AG,RN,0.21035468361883558,inter
float32,pour gabriel,AG__pour gabriel__1,SD__pour gabriel__1,AG,SD,0.07978822110319883,inter
float32,pour gabriel,AG__pour gabriel__1,SH__pour gabriel__1,AG,SH,0.14907726051434023,inter
float32,pour gabriel,AG__pour gabriel__1,SV__pour gabriel__1,AG,SV,0.15971252987652929,inter
float32,pour gabriel,AG__pour gabriel__1,UR__pour gabriel__1,AG,UR,0.13072995001253152,inter
float32,pour gabriel,AG__pour gabriel__1,UV__pour gabriel__1,AG,UV,0.2398369039173347,inter
float32,pour gabriel,AG__pour gabriel__1,YC__pour gabriel__1,AG,YC,0.30381638610449835,inter
float32,pour gabriel,AN__pour gabriel__1,AR__pour gabriel__1,AN,AR,0.3354622860692891,inter
float32,pour gabriel,AN__pour gabriel__1,CB__pour gabriel__1,AN,CB,0.10269428520206203,inter
float32,pour gabriel,AN__pour gabriel__1,DD__pour gabriel__1,AN,DD,0.9243043783288932,inter
float32,pour gabriel,AN__pour gabriel__1,KB__pour gabriel__1,AN,KB,0.8186067815512683,inter
float32,pour gabriel,AN__pour gabriel__1,KL__pour gabriel__1,AN,KL,0.10673067453587315,inter
float32,pour gabriel,AN__pour gabriel__1,KV__pour gabriel__1,AN,KV,0.1955571748949957,inter
float32,pour gabriel,AN__pour gabriel__1,MD__pour gabriel__1,AN,MD,0.21822789698794476,inter
float32,pour gabriel,AN__pour gabriel__1,MM__pour gabriel__1,AN,MM,0.2533613294921865,inter
float32,pour gabriel,AN__pour gabriel__1,RN__pour gabriel__1,AN,RN,0.24835560390560973,inter
float32,pour gabriel,AN__pour gabriel__1,SD__pour gabriel__1,AN,SD,0.14992736309588672,inter
float32,pour gabriel,AN__pour gabriel__1,SH__pour gabriel__1,AN,SH,0.08037989654595268,inter
float32,pour gabriel,AN__pour gabriel__1,SV__pour gabriel__1,AN,SV,0.12338228775349525,inter
float32,pour gabriel,AN__pour gabriel__1,UR__pour gabriel__1,AN,UR,0.11800321964334748,inter
float32,pour gabriel,AN__pour gabriel__1,UV__pour gabriel__1,AN,UV,0.22911706603791593,inter
float32,pour gabriel,AN__pour gabriel__1,YC__pour gabriel__1,AN,YC,0.26831745438852583,inter
float32,pour gabriel,AR__pour gabriel__1,CB__pour gabriel__1,AR,CB,0.27178866487615505,inter
float32,pour gabriel,AR__pour gabriel__1,DD__pour gabriel__1,AR,DD,0.6168586751748923,inter
float32,pour gabriel,AR__pour gabriel__1,KB__pour gabriel__1,AR,KB,0.5354726214280949,inter
float32,pour gabriel,AR__pour gabriel__1,KL__pour gabriel__1,AR,KL,0.33163216600255774,inter
float32,pour gabriel,AR__pour gabriel__1,KV__pour gabriel__1,AR,KV,0.22737781819336378,inter
float32,pour gabriel,AR__pour gabriel__1,MD__pour gabriel__1,AR,MD,0.24628545043698924,inter
float32,pour gabriel,AR__pour gabriel__1,MM__pour gabriel__1,AR,MM,0.39109099548221593,inter
float32,pour gabriel,AR__pour gabriel__1,RN__pour gabriel__1,AR,RN,0.42520706917481677,inter
float32,pour gabriel,AR__pour gabriel__1,SD__pour gabriel__1,AR,SD,0.2681867075942812,inter
float32,pour gabriel,AR__pour gabriel__1,SH__pour gabriel__1,AR,SH,0.3479505471724754,inter
float32,pour gabriel,AR__pour gabriel__1,SV__pour gabriel__1,AR,SV,0.23453950930621414,inter
float32,pour gabriel,AR__pour gabriel__1,UR__pour gabriel__1,AR,UR,0.26733434226192765,inter
float32,pour gabriel,AR__pour gabriel__1,UV__pour gabriel__1,AR,UV,0.1904919827825574,inter
float32,pour gabriel,AR__pour gabriel__1,YC__pour gabriel__1,AR,YC,0.21775979751111163,inter
float32,pour gabriel,CB__pour gabriel__1,DD__pour gabriel__1,CB,DD,0.855541255471677,inter
float32,pour gabriel,CB__pour gabriel__1,KB__pour gabriel__1,CB,KB,0.7571343016790827,inter
float32,pour gabriel,CB__pour gabriel__1,KL__pour gabriel__1,CB,KL,0.17147487308248843,inter
float32,pour gabriel,CB__pour gabriel__1,KV__pour gabriel__1,CB,KV,0.20071944816960008,inter
float32,pour gabriel,CB__pour gabriel__1,MD__pour gabriel__1,CB,MD,0.22319969312743526,inter
float32,pour gabriel,CB__pour gabriel__1,MM__pour gabriel__1,CB,MM,0.3080351388800179,inter
float32,pour gabriel,CB__pour gabriel__1,RN__pour gabriel__1,CB,RN,0.3011091571038276,inter
float32,pour gabriel,CB__pour gabriel__1,SD__pour gabriel__1,CB,SD,0.13146568382057,inter
float32,pour gabriel,CB__pour gabriel__1,SH__pour gabriel__1,CB,SH,0.16754463927177587,inter
float32,pour gabriel,CB__pour gabriel__1,SV__pour gabriel__1,CB,SV,0.13632972731814275,inter
float32,pour gabriel,CB__pour gabriel__1,UR__pour gabriel__1,CB,UR,0.15913834392323045,inter
float32,pour gabriel,CB__pour gabriel__1,UV__pour gabriel__1,CB,UV,0.22283622126343072,inter
float32,pour gabriel,CB__pour gabriel__1,YC__pour gabriel__1,CB,YC,0.24438333105419785,inter
float32,pour gabriel,DD__pour gabriel__1,KB__pour gabriel__1,DD,KB,0.0904736013505486,inter
float32,pour gabriel,DD__pour gabriel__1,KL__pour gabriel__1,DD,KL,0.8268701451843956,inter
float32,pour gabriel,DD__pour gabriel__1,KV__pour gabriel__1,DD,KV,0.6316951353377255,inter
float32,pour gabriel,DD__pour gabriel__1,MD__pour gabriel__1,DD,MD,0.6321344298873016,inter
float32,pour gabriel,DD__pour gabriel__1,MM__pour gabriel__1,DD,MM,0.7944035647655415,inter
float32,pour gabriel,DD__pour gabriel__1,RN__pour gabriel__1,DD,RN,0.9628646577399271,inter
float32,pour gabriel,DD__pour gabriel__1,SD__pour gabriel__1,DD,SD,0.8618415927301617,inter
float32,pour gabriel,DD__pour gabriel__1,SH__pour gabriel__1,DD,SH,0.8733387357745668,inter
float32,pour gabriel,DD__pour gabriel__1,SV__pour gabriel__1,DD,SV,0.7196198050400872,inter
float32,pour gabriel,DD__pour gabriel__1,UR__pour gabriel__1,DD,UR,0.7994259584447906,inter
float32,pour gabriel,DD__pour gabriel__1,UV__pour gabriel__1,DD,UV,0.6427601427049499,inter
float32,pour gabriel,DD__pour gabriel__1,YC__pour gabriel__1,DD,YC,0.6826749278063424,inter
float32,pour gabriel,KB__pour gabriel__1,KL__pour gabriel__1,KB,KL,0.7330432324628555,inter
float32,pour gabriel,KB__pour gabriel__1,KV__pour gabriel__1,KB,KV,0.5273198339861931,inter
float32,pour gabriel,KB__pour gabriel__1,MD__pour gabriel__1,KB,MD,0.5209618113848679,inter
float32,pour gabriel,KB__pour gabriel__1,MM__pour gabriel__1,KB,MM,0.704820756600128,inter
float32,pour gabriel,KB__pour gabriel__1,RN__pour gabriel__1,KB,RN,0.8641357613024101,inter
float32,pour gabriel,KB__pour gabriel__1,SD__pour gabriel__1,KB,SD,0.7631730123241107,inter
float32,pour gabriel,KB__pour gabriel__1,SH__pour gabriel__1,KB,SH,0.7754342849807516,inter
float32,pour gabriel,KB__pour gabriel__1,SV__pour gabriel__1,KB,SV,0.6177085663873048,inter
float32,pour gabriel,KB__pour gabriel__1,UR__pour gabriel__1,KB,UR,0.6884174321643121,inter
float32,pour gabriel,KB__pour gabriel__1,UV__pour gabriel__1,KB,UV,0.5618740243934583,inter
float32,pour gabriel,KB__pour gabriel__1,YC__pour gabriel__1,KB,YC,0.5907448553983248,inter
float32,pour gabriel,KL__pour gabriel__1,KV__pour gabriel__1,KL,KV,0.15024751969560124,inter
float32,pour gabriel,KL__pour gabriel__1,MD__pour gabriel__1,KL,MD,0.18633966985485184,inter
float32,pour gabriel,KL__pour gabriel__1,MM__pour gabriel__1,KL,MM,0.21001115738899467,inter
float32,pour gabriel,KL__pour gabriel__1,RN__pour gabriel__1,KL,RN,0.25789372254056253,inter
float32,pour gabriel,KL__pour gabriel__1,SD__pour gabriel__1,KL,SD,0.17323335425347774,inter
float32,pour gabriel,KL__pour gabriel__1,SH__pour gabriel__1,KL,SH,0.07522110686189531,inter
float32,pour gabriel,KL__pour gabriel__1,SV__pour gabriel__1,KL,SV,0.10867340862814345,inter
float32,pour gabriel,KL__pour gabriel__1,UR__pour gabriel__1,KL,UR,0.1060538965718767,inter
float32,pour gabriel,KL__pour gabriel__1,UV__pour gabriel__1,KL,UV,0.1767327230695862,inter
float32,pour gabriel,KL__pour gabriel__1,YC__pour gabriel__1,KL,YC,0.2554225253130684,inter
float32,pour gabriel,KV__pour gabriel__1,MD__pour gabriel__1,KV,MD,0.10143918742783942,inter
float32,pour gabriel,KV__pour gabriel__1,MM__pour gabriel__1,KV,MM,0.3019193195557359,inter
float32,pour gabriel,KV__pour gabriel__1,RN__pour gabriel__1,KV,RN,0.34538411120507406,inter
float32,pour gabriel,KV__pour gabriel__1,SD__pour gabriel__1,KV,SD,0.2546225327347632,inter
float32,pour gabriel,KV__pour gabriel__1,SH__pour gabriel__1,KV,SH,0.1656639571496764,inter
float32,pour gabriel,KV__pour gabriel__1,SV__pour gabriel__1,KV,SV,0.05406897639297026,inter
float32,pour gabriel,KV__pour gabriel__1,UR__pour gabriel__1,KV,UR,0.1524084444842505,inter
float32,pour gabriel,KV__pour gabriel__1,UV__pour gabriel__1,KV,UV,0.08616527307674882,inter
float32,pour gabriel,KV__pour gabriel__1,YC__pour gabriel__1,KV,YC,0.22030235202310067,inter
float32,pour gabriel,MD__pour gabriel__1,MM__pour gabriel__1,MD,MM,0.3351385287841945,inter
float32,pour gabriel,MD__pour gabriel__1,RN__pour gabriel__1,MD,RN,0.3843461475967651,inter
float32,pour gabriel,MD__pour gabriel__1,SD__pour gabriel__1,MD,SD,0.2770178627241088,inter
float32,pour gabriel,MD__pour gabriel__1,SH__pour gabriel__1,MD,SH,0.19469984860901268,inter
float32,pour gabriel,MD__pour gabriel__1,SV__pour gabriel__1,MD,SV,0.11901731585308306,inter
float32,pour gabriel,MD__pour gabriel__1,UR__pour gabriel__1,MD,UR,0.20027343237512307,inter
float32,pour gabriel,MD__pour gabriel__1,UV__pour gabriel__1,MD,UV,0.13549692122795376,inter
float32,pour gabriel,MD__pour gabriel__1,YC__pour gabriel__1,MD,YC,0.2801421120065052,inter
float32,pour gabriel,MM__pour gabriel__1,RN__pour gabriel__1,MM,RN,0.2958504998810093,inter
float32,pour gabriel,MM__pour gabriel__1,SD__pour gabriel__1,MM,SD,0.21431282792933948,inter
float32,pour gabriel,MM__pour gabriel__1,SH__pour gabriel__1,MM,SH,0.2287358356522895,inter
float32,pour gabriel,MM__pour gabriel__1,SV__pour gabriel__1,MM,SV,0.26894213074624773,inter
float32,pour gabriel,MM__pour gabriel__1,UR__pour gabriel__1,MM,UR,0.22100683250223307,inter
float32,pour gabriel,MM__pour gabriel__1,UV__pour gabriel__1,MM,UV,0.2924685718036373,inter
float32,pour gabriel,MM__pour gabriel__1,YC__pour gabriel__1,MM,YC,0.3544574964299243,inter
float32,pour gabriel,RN__pour gabriel__1,SD__pour gabriel__1,RN,SD,0.18089186775340693,inter
float32,pour gabriel,RN__pour gabriel__1,SH__pour gabriel__1,RN,SH,0.22995221570946245,inter
float32,pour gabriel,RN__pour gabriel__1,SV__pour gabriel__1,RN,SV,0.3107980720280079,inter
float32,pour gabriel,RN__pour gabriel__1,UR__pour gabriel__1,RN,UR,0.1832108384238912,inter
float32,pour gabriel,RN__pour gabriel__1,UV__pour gabriel__1,RN,UV,0.3474290604861089,inter
float32,pour gabriel,RN__pour gabriel__1,YC__pour gabriel__1,RN,YC,0.42058239337152536,inter
float32,pour gabriel,SD__pour gabriel__1,SH__pour gabriel__1,SD,SH,0.16242191309482623,inter
float32,pour gabriel,SD__pour gabriel__1,SV__pour gabriel__1,SD,SV,0.19615475053187115,inter
float32,pour gabriel,SD__pour gabriel__1,UR__pour gabriel__1,SD,UR,0.13249840361867105,inter
float32,pour gabriel,SD__pour gabriel__1,UV__pour gabriel__1,SD,UV,0.24482929142042642,inter
float32,pour gabriel,SD__pour gabriel__1,YC__pour gabriel__1,SD,YC,0.29315111660678583,inter
float32,pour gabriel,SH__pour gabriel__1,SV__pour gabriel__1,SH,SV,0.11533840618733826,inter
float32,pour gabriel,SH__pour gabriel__1,UR__pour gabriel__1,SH,UR,0.12485584128669258,inter
float32,pour gabriel,SH__pour gabriel__1,UV__pour gabriel__1,SH,UV,0.20086351572147443,inter
float32,pour gabriel,SH__pour gabriel__1,YC__pour gabriel__1,SH,YC,0.3178697105887266,inter
float32,pour gabriel,SV__pour gabriel__1,UR__pour gabriel__1,SV,UR,0.11025645259218497,inter
float32,pour gabriel,SV__pour gabriel__1,UV__pour gabriel__1,SV,UV,0.07959776194308099,inter
float32,pour gabriel,SV__pour gabriel__1,YC__pour gabriel__1,SV,YC,0.1742257322832218,inter
float32,pour gabriel,UR__pour gabriel__1,UV__pour gabriel__1,UR,UV,0.15374600289852847,inter
float32,pour gabriel,UR__pour gabriel__1,YC__pour gabriel__1,UR,YC,0.1924537259495347,inter
float32,pour gabriel,UV__pour gabriel__1,YC__pour gabriel__1,UV,YC,0.16258747487664982,inter
float32,sérieux,AB__sérieux__1,AB2__sérieux__1,AB,AB2,0.5179810623631864,inter
float32,sérieux,AB__sérieux__1,AG__sérieux__1,AB,AG,0.2514872130192022,inter
float32,sérieux,AB__sérieux__1,AN__sérieux__1,AB,AN,0.512393926244402,inter
float32,sérieux,AB__sérieux__1,AR__sérieux__1,AB,AR,0.37287075380955936,inter
float32,sérieux,AB__sérieux__1,CB__sérieux__1,AB,CB,0.41268778773594905,inter
float32,sérieux,AB__sérieux__1,DD__sérieux__1,AB,DD,0.26195820051074337,inter
float32,sérieux,AB__sérieux__1,KB__sérieux__1,AB,KB,0.2744585832344476,inter
float32,sérieux,AB__sérieux__1,KL__sérieux__1,AB,KL,0.39821656452182963,inter
float32,sérieux,AB__sérieux__1,KV__sérieux__1,AB,KV,0.3825158057547391,inter
float32,sérieux,AB__sérieux__1,MD__sérieux__1,AB,MD,0.4788319304549936,inter
float32,sérieux,AB__sérieux__1,MM__sérieux__1,AB,MM,0.4331112173128069,inter
float32,sérieux,AB__sérieux__1,RN__sérieux__1,AB,RN,0.3696761002514951,inter
float32,sérieux,AB__sérieux__1,SD__sérieux__1,AB,SD,0.32300898261622013,inter
float32,sérieux,AB__sérieux__1,SH__sérieux__1,AB,SH,0.2738598331750536,inter
float32,sérieux,AB__sérieux__1,SV__sérieux__1,AB,SV,0.3482935231221467,inter
float32,sérieux,AB__sérieux__1,UR__sérieux__1,AB,UR,0.3592467467262034,inter
float32,sérieux,AB__sérieux__1,UV__sérieux__1,AB,UV,0.46573639318748816,inter
float32,sérieux,AB__sérieux__1,YC__sérieux__1,AB,YC,0.2784905062198184,inter
float32,sérieux,AB2__sérieux__1,AG__sérieux__1,AB2,AG,0.2491170041839822,inter
float32,sérieux,AB2__sérieux__1,AN__sérieux__1,AB2,AN,0.1780993408186592,inter
float32,sérieux,AB2__sérieux__1,AR__sérieux__1,AB2,AR,0.17635507524892258,inter
float32,sérieux,AB2__sérieux__1,CB__sérieux__1,AB2,CB,0.2197184810981515,inter
float32,sérieux,AB2__sérieux__1,DD__sérieux__1,AB2,DD,0.33057438065310063,inter
float32,sérieux,AB2__sérieux__1,KB__sérieux__1,AB2,KB,0.2700377456872789,inter
float32,sérieux,AB2__sérieux__1,KL__sérieux__1,AB2,KL,0.18357237687359418,inter
float32,sérieux,AB2__sérieux__1,KV__sérieux__1,AB2,KV,0.1785736607653442,inter
float32,sérieux,AB2__sérieux__1,MD__sérieux__1,AB2,MD,0.17421317380575174,inter
float32,sérieux,AB2__sérieux__1,MM__sérieux__1,AB2,MM,0.22483052474735843,inter
float32,sérieux,AB2__sérieux__1,RN__sérieux__1,AB2,RN,0.14927002617412888,inter
float32,sérieux,AB2__sérieux__1,SD__sérieux__1,AB2,SD,0.21049422404272733,inter
float32,sérieux,AB2__sérieux__1,SH__sérieux__1,AB2,SH,0.8435318970770052,inter
float32,sérieux,AB2__sérieux__1,SV__sérieux__1,AB2,SV,0.2190574389876715,inter
float32,sérieux,AB2__sérieux__1,UR__sérieux__1,AB2,UR,0.2036671849228694,inter
float32,sérieux,AB2__sérieux__1,UV__sérieux__1,AB2,UV,0.09779235291899557,inter
float32,sérieux,AB2__sérieux__1,YC__sérieux__1,AB2,YC,0.1750540314379594,inter
float32,sérieux,AG__sérieux__1,AN__sérieux__1,AG,AN,0.19808824974841677,inter
float32,sérieux,AG__sérieux__1,AR__sérieux__1,AG,AR,0.12146919218152241,inter
float32,sérieux,AG__sérieux__1,CB__sérieux__1,AG,CB,0.17900021140458566,inter
float32,sérieux,AG__sérieux__1,DD__sérieux__1,AG,DD,0.1715788528006218,inter
float32,sérieux,AG__sérieux__1,KB__sérieux__1,AG,KB,0.14989445522199651,inter
float32,sérieux,AG__sérieux__1,KL__sérieux__1,AG,KL,0.20025721216062897,inter
float32,sérieux,AG__sérieux__1,KV__sérieux__1,AG,KV,0.10626585375234587,inter
float32,sérieux,AG__sérieux__1,MD__sérieux__1,AG,MD,0.20695947609006693,inter
float32,sérieux,AG__sérieux__1,MM__sérieux__1,AG,MM,0.3313579915789878,inter
float32,sérieux,AG__sérieux__1,RN__sérieux__1,AG,RN,0.12538478213964943,inter
float32,sérieux,AG__sérieux__1,SD__sérieux__1,AG,SD,0.10910436403539303,inter
float32,sérieux,AG__sérieux__1,SH__sérieux__1,AG,SH,0.5728511680853098,inter
float32,sérieux,AG__sérieux__1,SV__sérieux__1,AG,SV,0.1332562044386546,inter
float32,sérieux,AG__sérieux__1,UR__sérieux__1,AG,UR,0.23251156914216586,inter
float32,sérieux,AG__sérieux__1,UV__sérieux__1,AG,UV,0.25976794690025806,inter
float32,sérieux,AG__sérieux__1,YC__sérieux__1,AG,YC,0.16997029008992848,inter
float32,sérieux,AN__sérieux__1,AR__sérieux__1,AN,AR,0.09081215403332732,inter
float32,sérieux,AN__sérieux__1,CB__sérieux__1,AN,CB,0.15264515316124705,inter
float32,sérieux,AN__sérieux__1,DD__sérieux__1,AN,DD,0.26494703398042885,inter
float32,sérieux,AN__sérieux__1,KB__sérieux__1,AN,KB,0.22292913766934574,inter
float32,sérieux,AN__sérieux__1,KL__sérieux__1,AN,KL,0.1318842120021788,inter
float32,sérieux,AN__sérieux__1,KV__sérieux__1,AN,KV,0.09814009948549651,inter
float32,sérieux,AN__sérieux__1,MD__sérieux__1,AN,MD,0.14767827858346994,inter
float32,sérieux,AN__sérieux__1,MM__sérieux__1,AN,MM,0.3381588874030067,inter
float32,sérieux,AN__sérieux__1,RN__sérieux__1,AN,RN,0.14948767375034688,inter
float32,sérieux,AN__sérieux__1,SD__sérieux__1,AN,SD,0.16261694789229508,inter
float32,sérieux,AN__sérieux__1,SH__sérieux__1,AN,SH,0.7946086052420593,inter
float32,sérieux,AN__sérieux__1,SV__sérieux__1,AN,SV,0.14197662246397635,inter
float32,sérieux,AN__sérieux__1,UR__sérieux__1,AN,UR,0.2164296024597563,inter
float32,sérieux,AN__sérieux__1,UV__sérieux__1,AN,UV,0.23449187707846597,inter
float32,sérieux,AN__sérieux__1,YC__sérieux__1,AN,YC,0.2245236620572446,inter
float32,sérieux,AR__sérieux__1,CB__sérieux__1,AR,CB,0.12135714884052218,inter
float32,sérieux,AR__sérieux__1,DD__sérieux__1,AR,DD,0.18748374039317628,inter
float32,sérieux,AR__sérieux__1,KB__sérieux__1,AR,KB,0.14225597898512865,inter
float32,sérieux,AR__sérieux__1,KL__sérieux__1,AR,KL,0.1508628990394143,inter
float32,sérieux,AR__sérieux__1,KV__sérieux__1,AR,KV,0.07653486085691019,inter
float32,sérieux,AR__sérieux__1,MD__sérieux__1,AR,MD,0.12057079999226317,inter
float32,sérieux,AR__sérieux__1,MM__sérieux__1,AR,MM,0.30298235863370293,inter
float32,sérieux,AR__sérieux__1,RN__sérieux__1,AR,RN,0.1087969887253667,inter
float32,sérieux,AR__sérieux__1,SD__sérieux__1,AR,SD,0.1201782079691508,inter
float32,sérieux,AR__sérieux__1,SH__sérieux__1,AR,SH,0.6893903553826433,inter
float32,sérieux,AR__sérieux__1,SV__sérieux__1,AR,SV,0.10712897782026065,inter
float32,sérieux,AR__sérieux__1,UR__sérieux__1,AR,UR,0.19264410135984944,inter
float32,sérieux,AR__sérieux__1,UV__sérieux__1,AR,UV,0.19999830120627338,inter
float32,sérieux,AR__sérieux__1,YC__sérieux__1,AR,YC,0.17583803143824772,inter
float32,sérieux,CB__sérieux__1,DD__sérieux__1,CB,DD,0.22091050245452282,inter
float32,sérieux,CB__sérieux__1,KB__sérieux__1,CB,KB,0.13596448069632971,inter
float32,sérieux,CB__sérieux__1,KL__sérieux__1,CB,KL,0.20858206318445538,inter
float32,sérieux,CB__sérieux__1,KV__sérieux__1,CB,KV,0.16421349713825417,inter
float32,sérieux,CB__sérieux__1,MD__sérieux__1,CB,MD,0.18074115157117887,inter
float32,sérieux,CB__sérieux__1,MM__sérieux__1,CB,MM,0.3646992965896656,inter
float32,sérieux,CB__sérieux__1,RN__sérieux__1,CB,RN,0.17055452646274616,inter
float32,sérieux,CB__sérieux__1,SD__sérieux__1,CB,SD,0.1821328527905114,inter
float32,sérieux,CB__sérieux__1,SH__sérieux__1,CB,SH,0.6563584128616653,inter
float32,sérieux,CB__sérieux__1,SV__sérieux__1,CB,SV,0.1661210496066008,inter
float32,sérieux,CB__sérieux__1,UR__sérieux__1,CB,UR,0.28322518511567774,inter
float32,sérieux,CB__sérieux__1,UV__sérieux__1,CB,UV,0.2267746519531484,inter
float32,sérieux,CB__sérieux__1,YC__sérieux__1,CB,YC,0.25810774588760466,inter
float32,sérieux,DD__sérieux__1,KB__sérieux__1,DD,KB,0.15594030635638068,inter
float32,sérieux,DD__sérieux__1,KL__sérieux__1,DD,KL,0.3022941683834398,inter
float32,sérieux,DD__sérieux__1,KV__sérieux__1,DD,KV,0.19631929081162114,inter
float32,sérieux,DD__sérieux__1,MD__sérieux__1,DD,MD,0.2992314283569387,inter
float32,sérieux,DD__sérieux__1,MM__sérieux__1,DD,MM,0.42597901192873766,inter
float32,sérieux,DD__sérieux__1,RN__sérieux__1,DD,RN,0.24247496678437908,inter
float32,sérieux,DD__sérieux__1,SD__sérieux__1,DD,SD,0.18965025142875702,inter
float32,sérieux,DD__sérieux__1,SH__sérieux__1,DD,SH,0.5455601496161848,inter
float32,sérieux,DD__sérieux__1,SV__sérieux__1,DD,SV,0.18522101207097352,inter
float32,sérieux,DD__sérieux__1,UR__sérieux__1,DD,UR,0.27307354079030166,inter
